From	Entry	Entry Name
ENSP00000328358	Q5XKE5	K2C79_HUMAN
ENSP00000417980	Q9H9B1	EHMT1_HUMAN
ENSP00000360882	P20908	CO5A1_HUMAN
ENSP00000325808	Q8ND94	LRN4L_HUMAN
ENSP00000343445	P48594	SPB4_HUMAN
ENSP00000377570	O76011	KRT34_HUMAN
ENSP00000472919	B6SEH9	ERVV2_HUMAN
ENSP00000372218	Q96P63	SPB12_HUMAN
ENSP00000496793	Q14050	CO9A3_HUMAN
ENSP00000420723	O75690	KRA58_HUMAN
ENSP00000354305	O43309	ZSC12_HUMAN
ENSP00000357733	Q5T870	PRR9_HUMAN
ENSP00000483430	P40305	IFI27_HUMAN
ENSP00000357718	Q86SG5	S1A7A_HUMAN
ENSP00000252245	O95678	K2C75_HUMAN
ENSP00000310668	Q8N1F7	NUP93_HUMAN
ENSP00000257974	Q9NSB4	KRT82_HUMAN
ENSP00000352627	P0C0S8	H2A1_HUMAN
ENSP00000375108	Q8IUB9	KR191_HUMAN
ENSP00000293745	Q14CN4	K2C72_HUMAN
ENSP00000479656	Q8IUC3	KRA71_HUMAN
ENSP00000367570	Q9UIL8	PHF11_HUMAN
ENSP00000410910	Q8IVN3	MSTN1_HUMAN
ENSP00000430242	Q6UWP8	SBSN_HUMAN
ENSP00000343900	A6NMK7	CPS4L_HUMAN
ENSP00000371548	Q8N0V4	LGI2_HUMAN
ENSP00000492220	A0A1W2PRB8	A0A1W2PRB8_HUMAN
ENSP00000352785	Q86SJ6	DSG4_HUMAN
ENSP00000045083	Q96MK2	RIPR3_HUMAN
ENSP00000404232	Q5JST6	EFHC2_HUMAN
ENSP00000216211	O75631	UPK3A_HUMAN
ENSP00000330720	Q8IUC1	KR111_HUMAN
ENSP00000384629	Q9NQR1	KMT5A_HUMAN
ENSP00000382590	A8MUN0	A8MUN0_HUMAN
ENSP00000357796	Q5QJ38	TCHL1_HUMAN
ENSP00000463092	P08118	MSMB_HUMAN
ENSP00000357737	Q9BYE4	SPR2G_HUMAN
ENSP00000284245	Q96GX8	CP074_HUMAN
ENSP00000257901	P78386	KRT85_HUMAN
ENSP00000363389	Q8N165	PDK1L_HUMAN
ENSP00000361842	O95460	MATN4_HUMAN
ENSP00000467123	Q8WX94	NALP7_HUMAN
ENSP00000266070	Q9BTC0	DIDO1_HUMAN
ENSP00000225728	Q9Y3C7	MED31_HUMAN
ENSP00000357731	P23490	LORI_HUMAN
ENSP00000225550	O76014	KRT37_HUMAN
ENSP00000375151	Q9BYR4	KRA43_HUMAN
ENSP00000367891	P47929	LEG7_HUMAN
ENSP00000318131	Q86V59	PNM8A_HUMAN
ENSP00000373354	Q53H47	SETMR_HUMAN
ENSP00000256339	Q9P2D8	UNC79_HUMAN
ENSP00000377576	Q9BYP9	KRA99_HUMAN
ENSP00000330601	Q96JK4	HIPL1_HUMAN
ENSP00000347823	Q6A163	K1C39_HUMAN
ENSP00000308606	Q8TD06	AGR3_HUMAN
ENSP00000244426	Q9UK97	FBX9_HUMAN
ENSP00000334547	Q16559	TAL2_HUMAN
ENSP00000439120	Q16621	NFE2_HUMAN
ENSP00000445905	Q96CN4	EVI5L_HUMAN
ENSP00000361141	Q9UHM6	OPN4_HUMAN
ENSP00000371786	O60422	ONEC3_HUMAN
ENSP00000357668	O43184	ADA12_HUMAN
ENSP00000298231	O14813	PHX2A_HUMAN
ENSP00000309570	O75840	KLF7_HUMAN
ENSP00000322898	Q9UH73	COE1_HUMAN
ENSP00000492240	Q96MP8	KCTD7_HUMAN
ENSP00000360190	Q30KQ9	DB110_HUMAN
ENSP00000302676	Q99680	GPR22_HUMAN
ENSP00000372724	Q5SRR4	LY65C_HUMAN
ENSP00000304713	Q8NCY6	MSD4_HUMAN
ENSP00000182527	Q15035	TRAM2_HUMAN
ENSP00000468086	P33032	MC5R_HUMAN
ENSP00000344233	Q8N309	LRC43_HUMAN
ENSP00000347188	Q8NC69	KCTD6_HUMAN
ENSP00000369753	Q9NRE1	MMP26_HUMAN
ENSP00000352941	Q6PI47	KCD18_HUMAN
ENSP00000365201	P48634	PRC2A_HUMAN
ENSP00000343899	Q96NE9	FRMD6_HUMAN
ENSP00000261180	Q9UKU6	TRHDE_HUMAN
ENSP00000384527	Q9NUA8	ZBT40_HUMAN
ENSP00000274458	Q9Y6G5	COMDA_HUMAN
ENSP00000283268	Q8TBJ5	FEZF2_HUMAN
ENSP00000353742	Q6PEX3	KR261_HUMAN
ENSP00000366413	Q01851	PO4F1_HUMAN
ENSP00000340526	Q765I0	UTS2B_HUMAN
ENSP00000378310	Q9C0K1	S39A8_HUMAN
ENSP00000394751	Q8WWN9	ICEF1_HUMAN
ENSP00000448248	Q4G1C9	GRPL2_HUMAN
ENSP00000294889	Q9H7X2	RDD1_HUMAN
ENSP00000480240	A0A087WWI0	A0A087WWI0_HUMAN
ENSP00000419185	O95948	ONEC2_HUMAN
ENSP00000316482	Q9BQ13	KCD14_HUMAN
ENSP00000269221	Q96DM3	RMC1_HUMAN
ENSP00000360660	Q9NQX5	NPDC1_HUMAN
ENSP00000355402	Q6UXK2	ISLR2_HUMAN
ENSP00000440826	O60447	EVI5_HUMAN
ENSP00000431603	P09086	PO2F2_HUMAN
ENSP00000474279	S4R3F8	S4R3F8_HUMAN
ENSP00000474253	Q9UPS6	SET1B_HUMAN
ENSP00000495203	Q693B1	KCD11_HUMAN
ENSP00000394390	Q96SI1	KCD15_HUMAN
ENSP00000365076	O95873	CF047_HUMAN
ENSP00000329452	Q9BQT8	ODC_HUMAN
ENSP00000307746	Q9ULD9	ZN608_HUMAN
ENSP00000306070	P53370	NUDT6_HUMAN
ENSP00000386503	B8ZZB3	B8ZZB3_HUMAN
ENSP00000387010	Q15032	R3HD1_HUMAN
ENSP00000259803	Q9NP62	GCM1_HUMAN
ENSP00000303325	P29371	NK3R_HUMAN
ENSP00000355870	Q14774	HLX_HUMAN
ENSP00000295131	Q8NEG5	ZSWM2_HUMAN
ENSP00000261731	Q9H2C1	LHX5_HUMAN
ENSP00000417128	Q5J5C9	DB121_HUMAN
ENSP00000431871	E9PJ23	NPIB6_HUMAN
ENSP00000258884	Q6PCB6	AB17C_HUMAN
ENSP00000341914	Q6ZW05	PTHD4_HUMAN
ENSP00000368402	Q8WVF5	KCTD4_HUMAN
ENSP00000285518	Q9NUQ2	PLCE_HUMAN
ENSP00000263708	P29074	PTN4_HUMAN
ENSP00000365071	O95872	GPAN1_HUMAN
ENSP00000357637	Q9H4W6	COE3_HUMAN
ENSP00000485577	Q8NGR6	OR1B1_HUMAN
ENSP00000442701	Q8NGF4	O5AP2_HUMAN
ENSP00000242994	Q9HD90	NDF4_HUMAN
ENSP00000254722	P36955	PEDF_HUMAN
ENSP00000341550	Q71RS6	NCKX5_HUMAN
ENSP00000472969	A8MXY4	ZNF99_HUMAN
ENSP00000365899	Q9NZR4	VSX1_HUMAN
ENSP00000295622	Q96M34	TEX55_HUMAN
ENSP00000360255	Q6U736	OPN5_HUMAN
ENSP00000260653	O95343	SIX3_HUMAN
ENSP00000381553	Q96M91	CFA53_HUMAN
ENSP00000281321	Q12837	PO4F2_HUMAN
ENSP00000246104	Q9NQ03	SCRT2_HUMAN
ENSP00000362403	P21452	NK2R_HUMAN
ENSP00000429073	Q8N8D7	NKAI3_HUMAN
ENSP00000312250	Q9BRR6	ADPGK_HUMAN
ENSP00000296946	O15178	TBXT_HUMAN
ENSP00000334330	Q8NG35	D105A_HUMAN
ENSP00000379826	Q6P9F5	TRI40_HUMAN
ENSP00000490028	A0A1B0GUA5	SIM32_HUMAN
ENSP00000381758	Q9UMQ6	CAN11_HUMAN
ENSP00000356641	Q8NHY2	COP1_HUMAN
ENSP00000353794	Q6P050	FXL22_HUMAN
ENSP00000351614	O14994	SYN3_HUMAN
ENSP00000355204	Q8TC76	F110B_HUMAN
ENSP00000355319	Q9C0C6	CIPC_HUMAN
ENSP00000358210	P81133	SIM1_HUMAN
ENSP00000357622	Q53ET0	CRTC2_HUMAN
ENSP00000444839	F5H4X8	F5H4X8_HUMAN
ENSP00000345494	O15162	PLS1_HUMAN
ENSP00000309142	Q6L8Q7	PDE12_HUMAN
ENSP00000362352	Q9P0M6	H2AW_HUMAN
ENSP00000264596	Q8TAT5	NEIL3_HUMAN
ENSP00000367065	Q9Y543	HES2_HUMAN
ENSP00000366061	Q5H8A3	NMS_HUMAN
ENSP00000497810	Q9UJ55	MAGL2_HUMAN
ENSP00000265651	Q9UK99	FBX3_HUMAN
ENSP00000323183	Q8N680	ZBTB2_HUMAN
ENSP00000302805	Q8WTU0	DDI1_HUMAN
ENSP00000469970	P0DN78	OPSG3_HUMAN
ENSP00000305133	O75159	SOCS5_HUMAN
ENSP00000369126	Q8N752	KC1AL_HUMAN
ENSP00000368986	A6NJZ3	O6C65_HUMAN
ENSP00000328187	O94952	FBX21_HUMAN
ENSP00000442060	Q9ULX9	MAFF_HUMAN
ENSP00000398410	Q8N371	KDM8_HUMAN
ENSP00000272937	Q96HZ4	HES6_HUMAN
ENSP00000482632	Q96CX3	ZN501_HUMAN
ENSP00000356162	Q15726	KISS1_HUMAN
ENSP00000491596	A0A1W2PQ90	A0A1W2PQ90_HUMAN
ENSP00000276590	Q53H82	LACB2_HUMAN
ENSP00000358967	P04000	OPSR_HUMAN
ENSP00000381298	Q17RB8	LONF1_HUMAN
ENSP00000176183	P21917	DRD4_HUMAN
ENSP00000423563	O75367	H2AY_HUMAN
ENSP00000370639	P46597	ASMT_HUMAN
ENSP00000481893	Q9ULM6	CNOT6_HUMAN
ENSP00000394734	P49759	CLK1_HUMAN
ENSP00000424798	Q5HYI7	MTX3_HUMAN
ENSP00000289619	Q96GU1	PAGE5_HUMAN
ENSP00000367130	Q5TGS1	HES3_HUMAN
ENSP00000378857	A0A087X295	A0A087X295_HUMAN
ENSP00000318716	Q8IZU0	FAM9B_HUMAN
ENSP00000369380	Q9UN30	SCML1_HUMAN
ENSP00000261402	O60285	NUAK1_HUMAN
ENSP00000455507	A6NGQ3	A6NGQ3_HUMAN
ENSP00000466022	P53567	CEBPG_HUMAN
ENSP00000256592	P01222	TSHB_HUMAN
ENSP00000229243	Q8NEB7	ACRBP_HUMAN
ENSP00000354152	Q2M296	MTHSD_HUMAN
ENSP00000263795	Q9H967	WDR76_HUMAN
ENSP00000421981	Q6TCH7	PAQR3_HUMAN
ENSP00000301318	Q8NHY6	ZFP28_HUMAN
ENSP00000434887	Q8IYQ7	THNS1_HUMAN
ENSP00000368952	Q8TAV4	STML3_HUMAN
ENSP00000359531	Q00403	TF2B_HUMAN
ENSP00000361943	Q9NQ87	HEYL_HUMAN
ENSP00000432786	Q9Y2K7	KDM2A_HUMAN
ENSP00000207870	O75191	XYLB_HUMAN
ENSP00000381693	A7E2V4	ZSWM8_HUMAN
ENSP00000218316	Q13585	MTR1L_HUMAN
ENSP00000330098	Q8N531	FBXL6_HUMAN
ENSP00000292879	Q8WU68	U2AF4_HUMAN
ENSP00000263390	O95402	MED26_HUMAN
ENSP00000385636	O75147	OBSL1_HUMAN
ENSP00000453076	Q14439	GP176_HUMAN
ENSP00000400887	A0A8J8ZH50	A0A8J8ZH50_HUMAN
ENSP00000493252	Q15911	ZFHX3_HUMAN
ENSP00000376582	B7WPL0	B7WPL0_HUMAN
ENSP00000254488	P48066	S6A11_HUMAN
ENSP00000308759	Q9ULJ3	ZBT21_HUMAN
ENSP00000389395	Q6NUI2	GPAT2_HUMAN
ENSP00000257336	Q86UB2	BIVM_HUMAN
ENSP00000370653	Q17RS7	GEN_HUMAN
ENSP00000321386	Q8N4B4	FBX39_HUMAN
ENSP00000417581	Q6PEV8	F199X_HUMAN
ENSP00000490857	A0A1B0GWB2	PRT1B_HUMAN
ENSP00000369217	Q9Y4X5	ARI1_HUMAN
ENSP00000348931	O15540	FABP7_HUMAN
ENSP00000391488	P0CW24	PNM6A_HUMAN
ENSP00000381105	P0C0P6	NPS_HUMAN
ENSP00000347834	Q9UKT7	FBXL3_HUMAN
ENSP00000266503	Q8WYA1	BMAL2_HUMAN
ENSP00000318914	Q8ND90	PNMA1_HUMAN
ENSP00000358945	P0DN77	OPSG2_HUMAN
ENSP00000425493	Q8TC20	CAGE1_HUMAN
ENSP00000311280	Q99607	ELF4_HUMAN
ENSP00000285398	P19447	ERCC3_HUMAN
ENSP00000257068	P49286	MTR1B_HUMAN
ENSP00000314776	Q68D91	MBLC2_HUMAN
ENSP00000386023	P41223	BUD31_HUMAN
ENSP00000379964	O75716	STK16_HUMAN
ENSP00000333821	Q01718	ACTHR_HUMAN
ENSP00000424655	D6RAX7	D6RAX7_HUMAN
ENSP00000265643	P22466	GALA_HUMAN
ENSP00000319974	Q8WY36	BBX_HUMAN
ENSP00000391806	E7ENX8	E7ENX8_HUMAN
ENSP00000360690	Q496Y0	LONF3_HUMAN
ENSP00000310303	Q8N9V7	TOPZ1_HUMAN
ENSP00000256010	P30990	NEUT_HUMAN
ENSP00000432305	Q15506	SP17_HUMAN
ENSP00000296091	Q8TBZ5	ZN502_HUMAN
ENSP00000355512	Q9H1Y3	OPN3_HUMAN
ENSP00000262189	Q8NEZ4	KMT2C_HUMAN
ENSP00000323191	Q9NXZ1	SAGE1_HUMAN
ENSP00000305480	P39748	FEN1_HUMAN
ENSP00000469880	Q8IV63	VRK3_HUMAN
ENSP00000366271	Q8NHM5	KDM2B_HUMAN
ENSP00000477548	O43614	OX2R_HUMAN
ENSP00000449785	Q8WUH6	TM263_HUMAN
ENSP00000363414	Q86WK9	PAQR7_HUMAN
ENSP00000295201	Q8WW24	TEKT4_HUMAN
ENSP00000206513	Q15744	CEBPE_HUMAN
ENSP00000327323	Q86YJ6	THNS2_HUMAN
ENSP00000373413	A0AAR1ZLH9	A0AAR1ZLH9_HUMAN
ENSP00000299178	P37288	V1AR_HUMAN
ENSP00000384848	P85299	PRR5_HUMAN
ENSP00000312673	P01241	SOMA_HUMAN
ENSP00000386389	Q0D2K2	KLH30_HUMAN
ENSP00000360626	Q9UIX4	KCNG1_HUMAN
ENSP00000445001	Q5TA45	INT11_HUMAN
ENSP00000242728	Q9C0J9	BHE41_HUMAN
ENSP00000341963	Q92681	RSCA1_HUMAN
ENSP00000265689	P35790	CHKA_HUMAN
ENSP00000423820	Q8NB50	ZFP62_HUMAN
ENSP00000382731	Q9NZK5	ADA2_HUMAN
ENSP00000264218	P48645	NMU_HUMAN
ENSP00000343200	P84550	SKOR1_HUMAN
ENSP00000232424	Q14469	HES1_HUMAN
ENSP00000417901	Q9NQX3	GEPH_HUMAN
ENSP00000247977	Q9NXK8	FXL12_HUMAN
ENSP00000321927	Q8NEE6	FXL13_HUMAN
ENSP00000263382	Q9NVP2	ASF1B_HUMAN
ENSP00000347232	P54132	BLM_HUMAN
ENSP00000261658	Q9NZS9	BFAR_HUMAN
ENSP00000216714	P27695	APEX1_HUMAN
ENSP00000427336	P55073	IOD3_HUMAN
ENSP00000249442	O75431	MTX2_HUMAN
ENSP00000262065	Q15546	PAQRB_HUMAN
ENSP00000386880	J3KQ41	J3KQ41_HUMAN
ENSP00000241256	Q92847	GHSR_HUMAN
ENSP00000296792	Q8TED0	UTP15_HUMAN
ENSP00000013807	P07992	ERCC1_HUMAN
ENSP00000295619	Q9HC23	PROK2_HUMAN
ENSP00000498395	B3KWA1	B3KWA1_HUMAN
ENSP00000367762	Q15147	PLCB4_HUMAN
ENSP00000228437	Q9UKN5	PRDM4_HUMAN
ENSP00000393198	E9PB28	E9PB28_HUMAN
ENSP00000263207	O00192	ARVC_HUMAN
ENSP00000378193	Q9Y222	DMTF1_HUMAN
ENSP00000377086	Q1L5Z9	LONF2_HUMAN
ENSP00000288774	O60683	PEX10_HUMAN
ENSP00000359557	O95751	LDOC1_HUMAN
ENSP00000382688	P29375	KDM5A_HUMAN
ENSP00000426033	A6NFD8	HELT_HUMAN
ENSP00000008938	O75594	PGRP1_HUMAN
ENSP00000385739	Q3KPI0	CEA21_HUMAN
ENSP00000386563	Q502X0	MORN2_HUMAN
ENSP00000292609	Q96PD5	PGRP2_HUMAN
ENSP00000291842	Q8TBC3	SHKB1_HUMAN
ENSP00000258381	Q9HB58	SP110_HUMAN
ENSP00000369157	Q9H209	O10A4_HUMAN
ENSP00000484383	B6A8C7	TARM1_HUMAN
ENSP00000484383	A0A087X1Q6	A0A087X1Q6_HUMAN
ENSP00000225371	P11678	PERE_HUMAN
ENSP00000372139	P59665	DEF1_HUMAN
ENSP00000387145	Q9C0I4	THS7B_HUMAN
ENSP00000492905	Q8NGN6	O10G7_HUMAN
ENSP00000368102	Q9BQI4	CCDC3_HUMAN
ENSP00000355587	Q9BSD7	NTPCR_HUMAN
ENSP00000421853	Q86VV4	RNB3L_HUMAN
ENSP00000375653	P59046	NAL12_HUMAN
ENSP00000497777	P16452	EPB42_HUMAN
ENSP00000298527	Q9P126	CLC1B_HUMAN
ENSP00000468032	Q6SZW1	SARM1_HUMAN
ENSP00000386378	Q9UJ71	CLC4K_HUMAN
ENSP00000248706	Q9BPW5	RSLBB_HUMAN
ENSP00000301046	P00709	LALBA_HUMAN
ENSP00000475270	Q5T751	LCE1C_HUMAN
ENSP00000369286	O95711	LY86_HUMAN
ENSP00000386923	Q8N1E2	LYG1_HUMAN
ENSP00000350718	O75069	TMCC2_HUMAN
ENSP00000262428	Q14019	COTL1_HUMAN
ENSP00000376304	Q9BTD3	TM121_HUMAN
ENSP00000299454	Q9H207	O10A5_HUMAN
ENSP00000329920	Q8IX19	MCEM1_HUMAN
ENSP00000360697	P07360	CO8G_HUMAN
ENSP00000364597	Q9UM07	PADI4_HUMAN
ENSP00000493316	Q8NGG4	OR8H1_HUMAN
ENSP00000428572	Q16553	LY6E_HUMAN
ENSP00000243938	Q8IUB2	WFDC3_HUMAN
ENSP00000473159	O15552	FFAR2_HUMAN
ENSP00000217407	P18428	LBP_HUMAN
ENSP00000262865	P17213	BPI_HUMAN
ENSP00000329507	Q08708	CLM6_HUMAN
ENSP00000357122	Q6K0P9	IFIX_HUMAN
ENSP00000356426	Q9NYJ8	TAB2_HUMAN
ENSP00000322532	Q8N2H9	PELI3_HUMAN
ENSP00000327763	Q86W26	NAL10_HUMAN
ENSP00000273695	Q96DZ7	T4S19_HUMAN
ENSP00000246115	O95977	S1PR4_HUMAN
ENSP00000330200	Q6UXG8	BTNL9_HUMAN
ENSP00000497651	Q7Z410	TMPS9_HUMAN
ENSP00000349270	Q6B0K9	HBM_HUMAN
ENSP00000326407	Q8NC01	CLC1A_HUMAN
ENSP00000270879	O75636	FCN3_HUMAN
ENSP00000286808	P56750	CLD17_HUMAN
ENSP00000347714	P24071	FCAR_HUMAN
ENSP00000227918	Q13296	SG2A2_HUMAN
ENSP00000357113	Q16666	IF16_HUMAN
ENSP00000332900	Q86Y34	AGRG3_HUMAN
ENSP00000449999	Q9NY25	CLC5A_HUMAN
ENSP00000352039	Q7RTR2	NLRC3_HUMAN
ENSP00000381436	A8MV65	VGLL3_HUMAN
ENSP00000407112	Q6IQ20	NAPEP_HUMAN
ENSP00000352672	Q96LB8	PGRP4_HUMAN
ENSP00000404236	A6NI73	LIRA5_HUMAN
ENSP00000479089	A0A087WV17	A0A087WV17_HUMAN
ENSP00000364650	Q6UWQ5	LYZL1_HUMAN
ENSP00000353741	P62495	ERF1_HUMAN
ENSP00000263655	Q96F85	CNRP1_HUMAN
ENSP00000427690	P06028	GLPB_HUMAN
ENSP00000302621	P02750	A2GL_HUMAN
ENSP00000299663	Q9ULY5	CLC4E_HUMAN
ENSP00000341117	Q96GA7	SDSL_HUMAN
ENSP00000428657	Q13075	BIRC1_HUMAN
ENSP00000297435	P12838	DEF4_HUMAN
ENSP00000485357	Q8NDA2	HMCN2_HUMAN
ENSP00000399700	Q9NZF1	PLAC8_HUMAN
ENSP00000365402	P10321	HLAC_HUMAN
ENSP00000221804	Q05315	LEG10_HUMAN
ENSP00000466285	P59045	NAL11_HUMAN
ENSP00000493254	Q8NGY5	OR6N1_HUMAN
ENSP00000328359	P59666	DEF3_HUMAN
ENSP00000497997	Q9UDY8	MALT1_HUMAN
ENSP00000394163	B4DQ75	B4DQ75_HUMAN
ENSP00000414904	P43234	CATO_HUMAN
ENSP00000264260	O95256	I18RA_HUMAN
ENSP00000265983	P02790	HEMO_HUMAN
ENSP00000307199	Q9NZD4	AHSP_HUMAN
ENSP00000321370	Q9BTP6	ZBED2_HUMAN
ENSP00000334452	Q8NGS4	O13F1_HUMAN
ENSP00000296280	P48740	MASP1_HUMAN
ENSP00000360871	O00602	FCN1_HUMAN
ENSP00000432412	O75143	ATG13_HUMAN
ENSP00000264690	P03952	KLKB1_HUMAN
ENSP00000458316	Q0VD86	INCA1_HUMAN
ENSP00000406482	Q9UPZ6	THS7A_HUMAN
ENSP00000402855	Q86YW5	TRML1_HUMAN
ENSP00000387334	Q86UT6	NLRX1_HUMAN
ENSP00000230256	Q86WB7	UN93A_HUMAN
ENSP00000299665	Q8WXI8	CLC4D_HUMAN
ENSP00000423917	Q15761	NPY5R_HUMAN
ENSP00000357123	P41218	MNDA_HUMAN
ENSP00000397312	Q9H3W5	LRRN3_HUMAN
ENSP00000271588	Q96RW7	HMCN1_HUMAN
ENSP00000385887	J3KQ21	J3KQ21_HUMAN
ENSP00000349324	O14798	TR10C_HUMAN
ENSP00000259205	Q9NZH8	IL36G_HUMAN
ENSP00000351789	Q96FA3	PELI1_HUMAN
ENSP00000456920	Q9HC57	WFDC1_HUMAN
ENSP00000296980	Q969J5	I22R2_HUMAN
ENSP00000343366	Q6UX27	VSTM1_HUMAN
ENSP00000350224	P51813	BMX_HUMAN
ENSP00000278865	Q96HJ5	MS4A3_HUMAN
ENSP00000483936	Q4VX76	SYTL3_HUMAN
ENSP00000443291	Q96K12	FACR2_HUMAN
ENSP00000376445	P58753	TIRAP_HUMAN
ENSP00000238875	Q3ZCW2	LEGL_HUMAN
ENSP00000290722	Q96LB9	PGRP3_HUMAN
ENSP00000369611	Q9BXG8	SPZ1_HUMAN
ENSP00000255040	P02743	SAMP_HUMAN
ENSP00000356058	O60667	FCMR_HUMAN
ENSP00000229332	Q9UMR7	CLC4A_HUMAN
ENSP00000479870	A0A087WW23	A0A087WW23_HUMAN
ENSP00000462835	J3KT72	J3KT72_HUMAN
ENSP00000311837	Q9NY99	SNTG2_HUMAN
ENSP00000303276	P10153	RNAS2_HUMAN
ENSP00000267838	Q8IV50	LYSM2_HUMAN
ENSP00000385923	Q02818	NUCB1_HUMAN
ENSP00000383115	Q5KU26	COL12_HUMAN
ENSP00000311290	O75360	PROP1_HUMAN
ENSP00000361411	Q8N2G6	ZCH24_HUMAN
ENSP00000348128	O95425	SVIL_HUMAN
ENSP00000414558	Q8TB40	ABHD4_HUMAN
ENSP00000265909	Q92543	SNX19_HUMAN
ENSP00000343398	Q6ZT21	TMPPE_HUMAN
ENSP00000390410	Q7Z602	GP141_HUMAN
ENSP00000350509	Q9NVV5	AIG1_HUMAN
ENSP00000366032	Q9UBI1	COMD3_HUMAN
ENSP00000414635	Q8IZ02	LRC34_HUMAN
ENSP00000349970	Q9Y282	ERGI3_HUMAN
ENSP00000482916	A0A087WZV9	A0A087WZV9_HUMAN
ENSP00000433126	Q5BJD5	TM41B_HUMAN
ENSP00000482613	A0A087WZE9	A0A087WZE9_HUMAN
ENSP00000477445	Q8NH81	O10G6_HUMAN
ENSP00000411788	Q9HC97	GPR35_HUMAN
ENSP00000357674	O95295	SNAPN_HUMAN
ENSP00000299977	Q08AF3	SLFN5_HUMAN
ENSP00000371061	A6NDU8	RIMC1_HUMAN
ENSP00000311257	Q9P2F5	STOX2_HUMAN
ENSP00000313500	Q8N3J3	HROB_HUMAN
ENSP00000389910	B4DWG0	B4DWG0_HUMAN
ENSP00000264080	Q9NPR9	GP108_HUMAN
ENSP00000351770	B1AJZ9	FHAD1_HUMAN
ENSP00000492973	Q8NGC4	O10G3_HUMAN
ENSP00000411397	P27448	MARK3_HUMAN
ENSP00000351155	Q8WXF7	ATLA1_HUMAN
ENSP00000249299	O95777	LSM8_HUMAN
ENSP00000398789	Q9Y5W8	SNX13_HUMAN
ENSP00000226284	P21815	SIAL_HUMAN
ENSP00000441032	Q96CP6	ASTRA_HUMAN
ENSP00000025301	Q9UKA4	AKA11_HUMAN
ENSP00000445383	Q8NGC3	O10G2_HUMAN
ENSP00000419454	Q96D59	RN183_HUMAN
ENSP00000484443	P51956	NEK3_HUMAN
ENSP00000370671	Q9P2K6	KLH42_HUMAN
ENSP00000246551	Q9UBK5	HCST_HUMAN
ENSP00000302537	Q8TC05	MDM1_HUMAN
ENSP00000239374	Q8IYT3	CC170_HUMAN
ENSP00000234195	A0A0C4DFM4	A0A0C4DFM4_HUMAN
ENSP00000379901	Q9NUM4	T106B_HUMAN
ENSP00000199448	Q9UM22	EPDR1_HUMAN
ENSP00000399863	A8K0R7	ZN839_HUMAN
ENSP00000491830	O75152	ZC11A_HUMAN
ENSP00000479667	O75582	KS6A5_HUMAN
ENSP00000301336	Q96NA2	RILP_HUMAN
ENSP00000368612	A3KMH1	VWA8_HUMAN
ENSP00000350425	P06727	APOA4_HUMAN
ENSP00000359464	Q5TC84	OGRL1_HUMAN
ENSP00000370724	Q9H0Q0	CYRIA_HUMAN
ENSP00000267339	Q9NXR5	ANR10_HUMAN
ENSP00000482786	E5RQL4	FONG_HUMAN
ENSP00000349259	Q01082	SPTB2_HUMAN
ENSP00000307640	A6NLP5	TTC36_HUMAN
ENSP00000373827	Q8NCX0	CC150_HUMAN
ENSP00000331368	P50452	SPB8_HUMAN
ENSP00000394546	Q5SYE7	NHSL1_HUMAN
ENSP00000309430	Q96S52	PIGS_HUMAN
ENSP00000318016	Q12768	WASC5_HUMAN
ENSP00000465500	Q9Y6Q6	TNR11_HUMAN
ENSP00000298699	Q8NA57	CL050_HUMAN
ENSP00000426255	Q9H3E2	SNX25_HUMAN
ENSP00000418721	Q9UJV8	PURG_HUMAN
ENSP00000265807	Q9H788	SH24A_HUMAN
ENSP00000310547	Q3MIX3	ADCK5_HUMAN
ENSP00000442521	Q9BXY8	BEX2_HUMAN
ENSP00000437872	Q96D09	GASP2_HUMAN
ENSP00000407118	Q9NX95	SYBU_HUMAN
ENSP00000211413	Q99946	PRRT1_HUMAN
ENSP00000307722	Q9Y328	NSG2_HUMAN
ENSP00000318147	Q9BZQ6	EDEM3_HUMAN
ENSP00000340467	Q8ND23	CARL3_HUMAN
ENSP00000304327	Q9NQ92	COPRS_HUMAN
ENSP00000312457	Q8WXS3	BAALC_HUMAN
ENSP00000329140	Q70SY1	CR3L2_HUMAN
ENSP00000357545	Q5T6X4	F162B_HUMAN
ENSP00000328992	Q9Y5B6	PAXB1_HUMAN
ENSP00000440704	Q8IYJ3	SYTL1_HUMAN
ENSP00000249330	O15240	VGF_HUMAN
ENSP00000334319	Q9Y6V0	PCLO_HUMAN
ENSP00000438507	F5H423	F5H423_HUMAN
ENSP00000260723	Q32M84	BTBDG_HUMAN
ENSP00000199389	Q9BQI3	E2AK1_HUMAN
ENSP00000479064	A0A087WV05	A0A087WV05_HUMAN
ENSP00000302578	Q96KN1	LRAT2_HUMAN
ENSP00000361112	Q9BU40	CRDL1_HUMAN
ENSP00000477059	Q5GH72	XKR7_HUMAN
ENSP00000362171	Q99457	NP1L3_HUMAN
ENSP00000310561	A7KAX9	RHG32_HUMAN
ENSP00000259365	P28289	TMOD1_HUMAN
ENSP00000282026	Q969Q4	ARL11_HUMAN
ENSP00000378476	Q5MAI5	CDKL4_HUMAN
ENSP00000381364	Q9Y6J0	CABIN_HUMAN
ENSP00000444889	G3V1S3	G3V1S3_HUMAN
ENSP00000320797	Q9UJT1	TBD_HUMAN
ENSP00000351075	Q9UGT4	SUSD2_HUMAN
